Aquifer basin,2007,2010,2012,2014,2016
Coastal,6.264243055555351,3.2479949622166098,3.1664059007600325,3.4507766521949024,3.39917312661504
Yartan,8.81741732283455,4.322875647668375,4.309756367663311,4.702054176072237,4.3480254777070435
Kinneret,7.753392282958201,4.78613458528956,8.942359913793178,7.644056603773506,6.47387755102041
Western Negev,5.407280405405461,2.8687275693311833,2.5597331240188095,2.7280000000000193,2.285139442231076
West Galilee,9.828098591549328,4.875256410256418,4.899509658246605,6.25171034482758,5.06701101928379
Eastern Mount,10.622072992700765,5.882612801678857,6.511421245421298,7.793795264623824,5.84365136298413
