Aquifer basin,2007,2010,2012,2014,2016
Coastal,20.27301718213067,22.96281612090619,20.170165400089047,22.690171568627388,18.676266149870248
Yartan,25.275023622047193,35.09233160621762,37.92406423034341,41.32370203160247,36.33453290870439
Kinneret,13.229405144694528,18.709874608150557,27.949073275862204,37.77513914656773,28.100017889087678
Western Negev,8.205071999999854,7.8510440456768436,8.840439560439414,7.674528925619802,6.860823373174032
West Galilee,33.51275058275068,34.735160075329475,35.23863298662711,36.30274482758601,35.62486823855746
Eastern Mount,51.636585714285985,50.80487341772183,48.85719503287057,48.72816852367619,43.30753059755204
