Aquifer basin,2007,2010,2012,2014,2016
Coastal,30.670187500001024,31.437476070529137,29.665435759208034,28.086804073714585,26.832945736435224
Yartan,35.79625196850385,32.744481865285294,33.03071508379849,30.65905420991925,27.360636942674763
Kinneret,43.9497588424442,44.010625978090424,45.48552801724125,19.651393129771105,51.55153284671538
Western Negev,30.180079999999876,29.83954323001606,27.086373626373536,26.553721311475606,26.072749003983695
West Galilee,45.74580419580386,48.753736263736144,46.73766716196112,36.34175388967485,36.27947510094176
Eastern Mount,43.09109999999951,49.65257623554133,44.8567324561409,42.33199857752476,36.74314921090327
